TargetT: 10 ; AvgBoxT: 16.54 ; Time: 2023-01-19 11:09:08.334773 ; Volts: 35 ; Polarity: 1 ; Cooling: 1 ; CycleNo: 1 ; MinsDiff: 0.0 ; MinEnd: 45
TargetT: 10 ; AvgBoxT: 22.84 ; Time: 2023-01-19 11:09:08.334773 ; Volts: 35 ; Polarity: 1 ; Cooling: 1 ; CycleNo: 1 ; MinsDiff: 0.0 ; MinEnd: 45
TargetT: 10 ; AvgBoxT: 22.69 ; Time: 2023-01-19 11:09:30.743598 ; Volts: 35 ; Polarity: 1 ; Cooling: 1 ; CycleNo: 1 ; MinsDiff: 1.0 ; MinEnd: 45
TargetT: 10 ; AvgBoxT: 22.72 ; Time: 2023-01-19 11:09:30.743598 ; Volts: 35 ; Polarity: 1 ; Cooling: 1 ; CycleNo: 1 ; MinsDiff: 1.0 ; MinEnd: 45
TargetT: 10 ; AvgBoxT: 22.72 ; Time: 2023-01-19 11:09:53.116999 ; Volts: 35 ; Polarity: 1 ; Cooling: 1 ; CycleNo: 1 ; MinsDiff: 1.0 ; MinEnd: 45
TargetT: 10 ; AvgBoxT: 22.72 ; Time: 2023-01-19 11:09:53.116999 ; Volts: 35 ; Polarity: 1 ; Cooling: 1 ; CycleNo: 1 ; MinsDiff: 1.0 ; MinEnd: 45
TargetT: 10 ; AvgBoxT: 22.35 ; Time: 2023-01-19 11:10:15.490850 ; Volts: 35 ; Polarity: 1 ; Cooling: 1 ; CycleNo: 1 ; MinsDiff: 1.0 ; MinEnd: 45
TargetT: 10 ; AvgBoxT: 22.95 ; Time: 2023-01-19 11:10:15.490850 ; Volts: 35 ; Polarity: 1 ; Cooling: 1 ; CycleNo: 1 ; MinsDiff: 1.0 ; MinEnd: 45
TargetT: 10 ; AvgBoxT: 23.07 ; Time: 2023-01-19 11:10:37.880885 ; Volts: 35 ; Polarity: 1 ; Cooling: 1 ; CycleNo: 1 ; MinsDiff: 2.0 ; MinEnd: 45
TargetT: 10 ; AvgBoxT: 22.15 ; Time: 2023-01-19 11:10:37.880885 ; Volts: 35 ; Polarity: 1 ; Cooling: 1 ; CycleNo: 1 ; MinsDiff: 2.0 ; MinEnd: 45
TargetT: 10 ; AvgBoxT: 21.92 ; Time: 2023-01-19 11:11:00.292977 ; Volts: 35 ; Polarity: 1 ; Cooling: 1 ; CycleNo: 1 ; MinsDiff: 2.0 ; MinEnd: 45
TargetT: 10 ; AvgBoxT: 22.5 ; Time: 2023-01-19 11:11:00.292977 ; Volts: 35 ; Polarity: 1 ; Cooling: 1 ; CycleNo: 1 ; MinsDiff: 2.0 ; MinEnd: 45
TargetT: 10 ; AvgBoxT: 22.65 ; Time: 2023-01-19 11:11:22.680164 ; Volts: 35 ; Polarity: 1 ; Cooling: 1 ; CycleNo: 1 ; MinsDiff: 2.0 ; MinEnd: 45
TargetT: 10 ; AvgBoxT: 21.72 ; Time: 2023-01-19 11:11:22.680164 ; Volts: 35 ; Polarity: 1 ; Cooling: 1 ; CycleNo: 1 ; MinsDiff: 2.0 ; MinEnd: 45
TargetT: 10 ; AvgBoxT: 21.83 ; Time: 2023-01-19 11:11:45.076924 ; Volts: 35 ; Polarity: 1 ; Cooling: 1 ; CycleNo: 1 ; MinsDiff: 3.0 ; MinEnd: 45
TargetT: 10 ; AvgBoxT: 22.75 ; Time: 2023-01-19 11:11:45.076924 ; Volts: 35 ; Polarity: 1 ; Cooling: 1 ; CycleNo: 1 ; MinsDiff: 3.0 ; MinEnd: 45
TargetT: 10 ; AvgBoxT: 22.75 ; Time: 2023-01-19 11:12:07.478031 ; Volts: 35 ; Polarity: 1 ; Cooling: 1 ; CycleNo: 1 ; MinsDiff: 3.0 ; MinEnd: 45
TargetT: 10 ; AvgBoxT: 22.54 ; Time: 2023-01-19 11:12:07.478031 ; Volts: 35 ; Polarity: 1 ; Cooling: 1 ; CycleNo: 1 ; MinsDiff: 3.0 ; MinEnd: 45
TargetT: 10 ; AvgBoxT: 22.54 ; Time: 2023-01-19 11:12:29.899245 ; Volts: 35 ; Polarity: 1 ; Cooling: 1 ; CycleNo: 1 ; MinsDiff: 4.0 ; MinEnd: 45
TargetT: 10 ; AvgBoxT: 23.1 ; Time: 2023-01-19 11:12:29.899245 ; Volts: 35 ; Polarity: 1 ; Cooling: 1 ; CycleNo: 1 ; MinsDiff: 4.0 ; MinEnd: 45
TargetT: 10 ; AvgBoxT: 23.38 ; Time: 2023-01-19 11:12:52.346757 ; Volts: 35 ; Polarity: 1 ; Cooling: 1 ; CycleNo: 1 ; MinsDiff: 4.0 ; MinEnd: 45
