TargetT: 31 | AvgBoxT: 30.96 | Time: 2022-12-19 16:38:15.935248 | Volts: 180 | Polarity: 1 | CycleNo: 1 | MinsDiff: 0.0 | MinEnd: 45 | PEl fan tmp: 29.296875
TargetT: 31 | AvgBoxT: 30.22 | Time: 2022-12-19 16:38:17.340939 | Volts: 180 | Polarity: 1 | CycleNo: 1 | MinsDiff: 0.0 | MinEnd: 45 | PEl fan tmp: 29.296875
TargetT: 31 | AvgBoxT: 29.0 | Time: 2022-12-19 16:38:18.745491 | Volts: 180 | Polarity: 1 | CycleNo: 1 | MinsDiff: 0.0 | MinEnd: 45 | PEl fan tmp: 29.296875
TargetT: 31 | AvgBoxT: 29.98 | Time: 2022-12-19 16:38:20.150659 | Volts: 180 | Polarity: 1 | CycleNo: 1 | MinsDiff: 0.0 | MinEnd: 45 | PEl fan tmp: 29.296875
TargetT: 31 | AvgBoxT: 29.98 | Time: 2022-12-19 16:38:21.556077 | Volts: 180 | Polarity: 1 | CycleNo: 1 | MinsDiff: 0.0 | MinEnd: 45 | PEl fan tmp: 29.296875
TargetT: 31 | AvgBoxT: 30.71 | Time: 2022-12-19 16:38:22.961107 | Volts: 200 | Polarity: 0 | CycleNo: 1 | MinsDiff: 0.0 | MinEnd: 45 | PEl fan tmp: 29.296875
TargetT: 31 | AvgBoxT: 30.71 | Time: 2022-12-19 16:38:24.366603 | Volts: 35 | Polarity: 0 | CycleNo: 1 | MinsDiff: 0.0 | MinEnd: 45 | PEl fan tmp: 29.296875
TargetT: 31 | AvgBoxT: 29.25 | Time: 2022-12-19 16:38:25.771242 | Volts: 180 | Polarity: 1 | CycleNo: 1 | MinsDiff: 0.0 | MinEnd: 45 | PEl fan tmp: 29.296875
TargetT: 31 | AvgBoxT: 29.74 | Time: 2022-12-19 16:38:27.176325 | Volts: 180 | Polarity: 1 | CycleNo: 1 | MinsDiff: 0.0 | MinEnd: 45 | PEl fan tmp: 29.296875
TargetT: 31 | AvgBoxT: 30.71 | Time: 2022-12-19 16:38:28.580086 | Volts: 180 | Polarity: 1 | CycleNo: 1 | MinsDiff: 0.0 | MinEnd: 45 | PEl fan tmp: 29.296875
TargetT: 31 | AvgBoxT: 30.96 | Time: 2022-12-19 16:38:29.985059 | Volts: 35 | Polarity: 0 | CycleNo: 1 | MinsDiff: 0.0 | MinEnd: 45 | PEl fan tmp: 29.296875
